2.066399999999999864e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.101399999999999864e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.137700000000000102e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.175200000000000102e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.214000000000000057e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.254300000000000068e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.295999999999999943e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.339300000000000068e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.384300000000000068e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.431100000000000136e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.479699999999999989e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.530300000000000011e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.583000000000000114e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.638000000000000114e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.695299999999999727e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.755199999999999818e+02,1.830000000000000071e+00,0.000000000000000000e+00
2.817799999999999727e+02,1.820000000000000062e+00,0.000000000000000000e+00
2.883399999999999750e+02,1.820000000000000062e+00,0.000000000000000000e+00
2.951999999999999886e+02,1.820000000000000062e+00,0.000000000000000000e+00
3.023999999999999773e+02,1.810000000000000053e+00,0.000000000000000000e+00
3.099599999999999795e+02,1.810000000000000053e+00,0.000000000000000000e+00
3.179100000000000250e+02,1.810000000000000053e+00,0.000000000000000000e+00
3.262799999999999727e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.351000000000000227e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.443999999999999773e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.542400000000000091e+02,1.800000000000000044e+00,0.000000000000000000e+00
3.646600000000000250e+02,1.790000000000000036e+00,0.000000000000000000e+00
3.757099999999999795e+02,1.790000000000000036e+00,0.000000000000000000e+00
3.874499999999999886e+02,1.790000000000000036e+00,0.000000000000000000e+00
3.999499999999999886e+02,1.790000000000000036e+00,0.000000000000000000e+00
4.132799999999999727e+02,1.780000000000000027e+00,0.000000000000000000e+00
4.275400000000000205e+02,1.780000000000000027e+00,0.000000000000000000e+00
4.428000000000000114e+02,1.780000000000000027e+00,0.000000000000000000e+00
4.591999999999999886e+02,1.780000000000000027e+00,0.000000000000000000e+00
4.768700000000000045e+02,1.780000000000000027e+00,0.000000000000000000e+00
4.959399999999999977e+02,1.780000000000000027e+00,0.000000000000000000e+00
5.166000000000000227e+02,1.770000000000000018e+00,0.000000000000000000e+00
5.390700000000000500e+02,1.770000000000000018e+00,0.000000000000000000e+00
5.635700000000000500e+02,1.770000000000000018e+00,0.000000000000000000e+00
5.904099999999999682e+02,1.770000000000000018e+00,0.000000000000000000e+00
6.199299999999999500e+02,1.770000000000000018e+00,0.000000000000000000e+00
6.525499999999999545e+02,1.770000000000000018e+00,0.000000000000000000e+00
6.888099999999999454e+02,1.760000000000000009e+00,0.000000000000000000e+00
7.293200000000000500e+02,1.760000000000000009e+00,0.000000000000000000e+00
7.749099999999999682e+02,1.760000000000000009e+00,0.000000000000000000e+00
8.265700000000000500e+02,1.760000000000000009e+00,0.000000000000000000e+00
8.856100000000000136e+02,1.760000000000000009e+00,0.000000000000000000e+00
9.537300000000000182e+02,1.760000000000000009e+00,0.000000000000000000e+00
1.033210000000000036e+03,1.750000000000000000e+00,0.000000000000000000e+00
1.127140000000000100e+03,1.750000000000000000e+00,0.000000000000000000e+00
1.239849999999999909e+03,1.750000000000000000e+00,0.000000000000000000e+00
1.377609999999999900e+03,1.750000000000000000e+00,0.000000000000000000e+00
1.549809999999999945e+03,1.750000000000000000e+00,0.000000000000000000e+00
1.771220000000000027e+03,1.739999999999999991e+00,0.000000000000000000e+00
2.066420000000000073e+03,1.739999999999999991e+00,0.000000000000000000e+00
2.479699999999999818e+03,1.729999999999999982e+00,0.000000000000000000e+00
